brand,product,name,hex,L_val,a_val,b_val
L'Oréal,Age Perfect Radiant Serum Foundation,classic tan,#D99E68,69.54956,15.703125,36.8125
L'Oréal,Age Perfect Radiant Serum Foundation,cappuccino,#CB894B,62.54883,18.984375,42.9375
L'Oréal,Age Perfect Radiant Serum Foundation,deep cool,#995429,43.096924,25.15625,36.765625
L'Oréal,Age Perfect Radiant Serum Foundation,chestnut,#9F5C3B,46.0083,24.375,30.53125
L'Oréal,Age Perfect Radiant Serum Foundation,ivory beige,#F0C69D,82.458496,9.25,26.078125
L'Oréal,Age Perfect Radiant Serum Foundation,mahogany,#984B2B,40.966797,29.796875,33.296875
ColourPop,Pretty Fresh Foundation,fair,#EBDDD2,88.812256,2.953125,7.09375
ColourPop,Pretty Fresh Foundation,light,#F1DBD0,88.757324,5.78125,8.125
ColourPop,Pretty Fresh Foundation,medium,#D4AF9A,74.10889,10.28125,15.75
ColourPop,Pretty Fresh Foundation,medium dark,#C5987D,66.3208,13.03125,20.875
ColourPop,Pretty Fresh Foundation,med dark,#C99C75,67.578125,11.546875,27.0
ColourPop,Pretty Fresh Foundation,dark,#B3855F,59.124756,12.765625,27.5
ColourPop,Pretty Fresh Foundation,deep dark,#A56945,50.024414,20.40625,30.03125
Revlon,ColorStay Light Cover Liquid Foundation,ivory,#E7B094,76.09863,16.28125,22.03125
Revlon,ColorStay Light Cover Liquid Foundation,buff,#DFB891,77.197266,8.578125,25.0
Revlon,ColorStay Light Cover Liquid Foundation,crème brulee,#D6B28C,74.76807,7.640625,24.234375
Revlon,ColorStay Light Cover Liquid Foundation,medium beige,#E0AB8B,74.01123,15.171875,23.890625
Revlon,ColorStay Light Cover Liquid Foundation,natural beige,#D6A67E,71.53931,12.421875,27.390625
Revlon,ColorStay Light Cover Liquid Foundation,natural tan,#BD8863,61.035156,15.671875,27.984375
Revlon,ColorStay Light Cover Liquid Foundation,caramel,#B07646,54.559326,17.90625,35.3125
Almay,Skin Perfecting Healthy Biome Makeup,fair,#DFB691,76.708984,9.640625,24.34375
Almay,Skin Perfecting Healthy Biome Makeup,light,#D8B07C,74.16992,7.609375,32.21875
Almay,Skin Perfecting Healthy Biome Makeup,beige,#D9A881,72.387695,12.875,26.96875
Almay,Skin Perfecting Healthy Biome Makeup,medium,#C79F82,68.37158,10.703125,20.6875
Almay,Skin Perfecting Healthy Biome Makeup,golden,#D7A173,70.22705,14.3125,31.828125
Almay,Skin Perfecting Healthy Biome Makeup,tan,#D49D62,68.68286,13.671875,38.75
HOURGLASS,Veil Fluid Makeup,honey,#D8A27B,70.70923,14.984375,28.203125
HOURGLASS,Veil Fluid Makeup,porcelain,#F6D3AB,86.44409,6.5,24.28125
HOURGLASS,Veil Fluid Makeup,ivory,#E8B89B,78.253174,13.28125,21.265625
HOURGLASS,Veil Fluid Makeup,nude,#EEC5A9,82.26318,10.5,19.453125
HOURGLASS,Veil Fluid Makeup,light beige,#E2B08F,75.50049,13.75,23.8125
HOURGLASS,Veil Fluid Makeup,sand,#CC9762,66.35132,13.59375,35.65625
HOURGLASS,Veil Fluid Makeup,beige,#CD9775,66.76636,15.875,26.0
HOURGLASS,Veil Fluid Makeup,warm beige,#B8805F,58.441162,17.625,26.71875
HOURGLASS,Veil Fluid Makeup,sable,#B06F4D,52.972412,22.359375,29.53125
HOURGLASS,Veil Fluid Makeup,chestnut,#92663F,46.83838,13.34375,28.921875
HOURGLASS,Veil Fluid Makeup,walnut,#754A38,35.791016,16.0625,18.234375
HOURGLASS,Immaculate Liquid Powder Foundation,blanc,#ECBEAF,80.50537,14.234375,13.78125
HOURGLASS,Immaculate Liquid Powder Foundation,vanilla,#EFB9A7,79.42505,16.921875,16.578125
HOURGLASS,Immaculate Liquid Powder Foundation,pearl,#E1B79F,77.41699,11.640625,17.859375
HOURGLASS,Immaculate Liquid Powder Foundation,porcelain,#E7B786,77.53296,11.0,31.390625
HOURGLASS,Immaculate Liquid Powder Foundation,shell,#D5B9A6,76.95923,7.03125,13.28125
HOURGLASS,Immaculate Liquid Powder Foundation,buff,#F1C199,81.26831,11.765625,26.5625
HOURGLASS,Immaculate Liquid Powder Foundation,bare,#F0B880,78.58276,13.4375,36.0625
HOURGLASS,Immaculate Liquid Powder Foundation,natural,#E2B7A5,77.64282,12.828125,14.96875
HOURGLASS,Immaculate Liquid Powder Foundation,ivory,#DBB48D,75.76294,8.65625,25.125
HOURGLASS,Immaculate Liquid Powder Foundation,nude,#C19D82,67.27905,9.40625,19.09375
HOURGLASS,Immaculate Liquid Powder Foundation,golden,#DFA46A,71.673584,15.125,38.5625
HOURGLASS,Immaculate Liquid Powder Foundation,light beige,#D8A276,70.62988,14.46875,30.765625
HOURGLASS,Immaculate Liquid Powder Foundation,warm amber,#CEA074,69.06738,11.296875,29.59375
HOURGLASS,Immaculate Liquid Powder Foundation,sand,#D7A283,70.75806,15.53125,23.671875
HOURGLASS,Immaculate Liquid Powder Foundation,tan,#C19D82,67.27905,9.40625,19.09375
HOURGLASS,Immaculate Liquid Powder Foundation,beige,#AE7D55,56.274414,14.421875,29.21875
HOURGLASS,Immaculate Liquid Powder Foundation,honey,#C68B67,62.8479,18.125,28.34375
HOURGLASS,Immaculate Liquid Powder Foundation,golden amber,#AB7F64,56.82373,13.328125,21.5
HOURGLASS,Immaculate Liquid Powder Foundation,warm beige,#C59365,64.660645,13.15625,31.75
HOURGLASS,Immaculate Liquid Powder Foundation,sable,#AB7F64,56.82373,13.328125,21.5
HOURGLASS,Immaculate Liquid Powder Foundation,chestnut,#966D57,49.51172,13.515625,18.734375
HOURGLASS,Immaculate Liquid Powder Foundation,ebony,#784719,35.01587,16.90625,34.9375
FLOWER Beauty,Light Illusion Liquid Foundation,caramel,#CE8C51,63.690186,19.03125,41.296875
FLOWER Beauty,Light Illusion Liquid Foundation,porcelain,#F9DABA,88.7146,5.984375,19.640625
FLOWER Beauty,Light Illusion Liquid Foundation,ivory,#F1CDAB,84.52759,7.734375,21.5625
FLOWER Beauty,Light Illusion Liquid Foundation,nude,#EFC595,81.98242,8.453125,29.59375
FLOWER Beauty,Light Illusion Liquid Foundation,warm beige,#EABF93,80.00488,9.40625,27.90625
FLOWER Beauty,Light Illusion Liquid Foundation,natural beige,#E6BA97,78.4729,10.96875,23.65625
FLOWER Beauty,Light Illusion Liquid Foundation,soft sand,#ECB986,78.52173,11.9375,32.765625
FLOWER Beauty,Light Illusion Liquid Foundation,classic tan,#DCA86F,72.3999,12.203125,36.828125
FLOWER Beauty,Light Illusion Liquid Foundation,tawny,#CBA069,68.585205,8.953125,34.765625
FLOWER Beauty,Light Illusion Liquid Foundation,sable,#BA7D3A,57.336426,17.515625,44.9375
FLOWER Beauty,Light Illusion Liquid Foundation,mocha,#704B2C,35.198975,12.046875,24.53125
Tarte,Face Tape Foundation,porcelain beige,#F6DED2,89.95361,6.3125,8.859375
Tarte,Face Tape Foundation,fair beige,#F2CBB8,84.399414,10.890625,14.5625
Tarte,Face Tape Foundation,fair neutral,#EDCDB6,84.39331,7.71875,15.546875
Tarte,Face Tape Foundation,fair sand,#F1D2B5,85.95581,6.46875,18.3125
Tarte,Face Tape Foundation,fair honey,#F3C7B0,83.35571,12.265625,17.34375
Tarte,Face Tape Foundation,fair-light sand,#F2CEB0,84.96094,8.234375,19.5625
Tarte,Face Tape Foundation,fair-light neutral,#EAC5AC,81.95801,9.40625,17.375
Tarte,Face Tape Foundation,fair-light beige,#F3C5B0,82.873535,13.3125,16.671875
Tarte,Face Tape Foundation,fair-light honey,#ECC0AA,80.877686,12.5,16.96875
Tarte,Face Tape Foundation,light beige,#EDC0AC,81.01807,13.15625,16.109375
Tarte,Face Tape Foundation,light sand,#F0CBAA,83.92944,8.265625,21.25
Tarte,Face Tape Foundation,light neutral,#EABFA2,80.285645,11.234375,20.359375
Tarte,Face Tape Foundation,light honey,#ECBEA5,80.29175,12.90625,18.8125
Tarte,Face Tape Foundation,light-medium honey,#E3AC8D,74.60327,16.046875,23.671875
Tarte,Face Tape Foundation,light-medium sand,#DDAF8A,74.66431,11.75,25.265625
Tarte,Face Tape Foundation,light-medium beige,#E4AA91,74.3042,17.96875,21.140625
Tarte,Face Tape Foundation,light-medium neutral,#DEA889,73.04077,15.765625,23.625
Tarte,Face Tape Foundation,medium sand,#D9A987,72.7417,13.03125,24.21875
Tarte,Face Tape Foundation,medium beige,#E4B7A5,77.83203,13.59375,15.265625
Tarte,Face Tape Foundation,medium honey,#D99F7D,70.12329,17.21875,26.359375
Tarte,Face Tape Foundation,medium neutral,#D79F7B,69.87305,16.203125,27.078125
Tarte,Face Tape Foundation,medium golden,#DEAA7B,73.27881,13.125,31.6875
Tarte,Face Tape Foundation,medium-tan sand,#D8A17A,70.44678,15.421875,28.390625
Tarte,Face Tape Foundation,medium-tan neutral,#D99D7A,69.59839,17.96875,27.28125
Tarte,Face Tape Foundation,medium-tan golden,#D6A078,69.958496,14.9375,28.78125
Tarte,Face Tape Foundation,tan golden,#C69063,63.99536,15.015625,32.0
Tarte,Face Tape Foundation,tan sand,#CB8E66,64.11743,18.4375,30.65625
Tarte,Face Tape Foundation,tan honey,#D1926E,65.88745,19.46875,28.734375
Tarte,Face Tape Foundation,tan neutral,#CD936E,65.67993,17.3125,28.375
Tarte,Face Tape Foundation,tan-deep honey,#CB8C69,63.690186,19.8125,28.46875
Tarte,Face Tape Foundation,tan-deep sand,#C48A65,62.347412,17.65625,28.75
Tarte,Face Tape Foundation,tan-deep neutral,#C68A66,62.591553,18.578125,28.5625
Tarte,Face Tape Foundation,tan-deep golden,#B68057,58.081055,16.015625,30.625
Tarte,Face Tape Foundation,deep neutral,#C4845E,60.791016,20.28125,30.578125
Tarte,Face Tape Foundation,deep sand,#AF7046,52.978516,20.828125,33.390625
Tarte,Face Tape Foundation,deep honey,#B46D4B,52.996826,24.96875,30.796875
Tarte,Face Tape Foundation,deep golden,#AE7145,53.08838,19.765625,34.015625
Tarte,Face Tape Foundation,rich neutral,#986146,46.435547,19.46875,24.59375
Tarte,Face Tape Foundation,rich sand,#9B6140,46.728516,20.234375,28.484375
Tarte,Face Tape Foundation,rich golden,#996240,46.71631,18.796875,28.40625
Tarte,Face Tape Foundation,rich honey,#965B3F,44.610596,21.421875,26.265625
Tarte,Face Tape Foundation,mahogany,#794023,33.551025,22.03125,28.09375
Tarte,Face Tape Foundation,mahogany golden,#7F4932,36.87744,20.75,23.546875
Tarte,Face Tape Foundation,espresso,#603B31,28.894043,15.0,12.96875
CoverGirl,Full Spectrum Matte Ambition All Day Foundation,deep cool,#523B33,27.09961,8.875,8.921875
CoverGirl,Full Spectrum Matte Ambition All Day Foundation,deep neutral,#77523D,38.23242,12.703125,18.4375
CoverGirl,Full Spectrum Matte Ambition All Day Foundation,deep golden,#8F6448,46.105957,14.0625,22.78125
CoverGirl,Full Spectrum Matte Ambition All Day Foundation,tan cool,#B2825E,58.24585,13.921875,26.875
CoverGirl,Full Spectrum Matte Ambition All Day Foundation,tan golden,#A6724C,52.459717,16.359375,29.1875
CoverGirl,Full Spectrum Matte Ambition All Day Foundation,tan neutral,#B27D5B,56.829834,16.6875,26.703125
CoverGirl,Full Spectrum Matte Ambition All Day Foundation,medium cool,#B17F5C,57.348633,14.96875,26.796875
jane iredale,Liquid Minerals A Foundation,golden glow,#EDC08F,80.46875,9.609375,30.671875
jane iredale,Liquid Minerals A Foundation,bisque,#F2D5B9,86.85913,5.828125,17.5
jane iredale,Liquid Minerals A Foundation,warm silk,#EBC0A0,80.58472,10.84375,21.84375
jane iredale,Liquid Minerals A Foundation,radiant,#ECCCB3,84.002686,7.453125,16.5625
jane iredale,Liquid Minerals A Foundation,light beige,#EACFB9,84.69238,6.015625,14.34375
jane iredale,Liquid Minerals A Foundation,satin,#EACBB7,83.66089,7.796875,13.9375
jane iredale,Liquid Minerals A Foundation,amber,#E9C7AE,82.39136,8.265625,16.921875
jane iredale,Liquid Minerals A Foundation,warm sienna,#EBC89E,82.507324,6.40625,25.53125
jane iredale,Liquid Minerals A Foundation,natural,#EDD1BA,85.46753,6.21875,14.9375
jane iredale,Liquid Minerals A Foundation,suntan,#E8B99F,78.57666,13.265625,19.5625
jane iredale,Liquid Minerals A Foundation,honey bronze,#CE9E70,68.50586,11.953125,31.015625
jane iredale,Liquid Minerals A Foundation,latte,#DFAB79,73.59009,12.78125,33.171875
jane iredale,Liquid Minerals A Foundation,caramel,#E9B58C,77.35596,13.5,28.03125
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,golden honey,#BE855F,60.351562,17.34375,29.328125
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,pale,#FBD3AF,86.968994,8.890625,22.984375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,light porcelain,#F9DCD3,89.74609,8.5625,8.0625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,fair,#F0CEB3,84.84497,7.90625,17.796875
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,alabaster,#DAB69C,76.45264,9.109375,18.03125
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,porcelain,#D8B5A0,76.09863,9.421875,15.359375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,light ivory,#ECC5A8,82.06177,9.625,19.65625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,light,#E2B49A,76.68457,12.984375,19.53125
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,vanilla,#E5B798,77.66113,12.28125,22.0
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,warm vanilla,#DAB28D,75.1709,9.328125,24.296875
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,nude,#D4B28D,74.60327,6.984375,23.4375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,natural,#D9A381,71.173096,15.5625,25.34375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,soft beige,#D39C7E,68.792725,16.609375,23.65625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,true beige,#DBA778,72.18628,13.203125,31.796875
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,medium olive,#CB9A79,67.3645,13.875,24.578125
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,buff,#CA9E79,68.24951,11.296875,25.75
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,neutral buff,#CF956D,66.363525,16.9375,29.859375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,medium buff,#E3B9A7,78.26538,12.421875,14.78125
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,beige,#C2956B,64.94141,11.421875,28.8125
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,classic tan,#C29172,64.0625,14.375,23.84375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,camel,#BF8A65,61.78589,15.609375,27.90625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,neutral tan,#B9845E,59.521484,15.734375,28.6875
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,golden,#B5845B,59.0271,13.765625,29.609375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,caramel,#B38764,59.710693,12.1875,25.5
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,almond,#A8693E,50.31128,21.15625,34.296875
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,cinnamon,#B77D55,57.318115,18.203125,30.765625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,warm carmel,#9A6549,47.729492,18.328125,24.5625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,honey,#AF7045,52.96631,20.75,33.90625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,warm honey,#AA6F4A,52.178955,19.578125,30.0625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,mahogany,#A16948,49.560547,18.9375,27.671875
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,nutmeg,#A26D45,50.634766,16.859375,30.6875
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,warm mahogany,#8C5833,42.364502,17.828125,30.03125
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,cappuccino,#925D3D,44.543457,18.375,27.203125
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,sienna,#8D5E3A,44.104004,15.34375,28.234375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep sable,#865F40,43.59131,12.203125,23.984375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,mocha,#7A4F33,37.652588,14.84375,23.75
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep rich,#6E4633,33.73413,14.828125,18.4375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,cocoa,#704B31,35.272217,12.5,21.671875
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep cool,#674632,32.788086,11.515625,17.65625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,walnut,#653E23,30.13916,14.078125,23.375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,warm walnut,#5A382A,27.111816,13.328125,14.9375
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep walnut,#653B2A,29.473877,16.53125,18.296875
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,chestnut,#57392B,26.99585,11.40625,14.0625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep espresso,#57352D,25.964355,14.171875,11.390625
NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep ebony,#513228,24.188232,12.671875,12.140625
VDL,Perfect Lasting Foundation,warm ivory,#F3E4D2,91.18652,2.171875,10.59375
VDL,Perfect Lasting Foundation,cool light beige,#F3E3D9,91.101074,3.78125,6.828125
VDL,Perfect Lasting Foundation,warm light beige,#E8D4B7,85.71777,2.390625,16.8125
VDL,Perfect Lasting Foundation,cool undertone,#EAD4B9,85.9314,3.421875,16.09375
VDL,Perfect Lasting Foundation,cool light medium beige,#E4C9B5,82.59888,6.359375,13.421875
VDL,Perfect Lasting Foundation,warm medium beige,#EACDB7,84.15527,6.765625,14.640625
VDL,Perfect Lasting Foundation,cool medium beige,#E7C5AA,81.640625,8.015625,17.953125
VDL,Perfect Lasting Foundation,warm tan,#EECDAC,84.28345,6.734375,20.65625
VDL,Perfect Lasting Foundation,warm undertone,#E0BD9B,78.723145,7.578125,21.78125
VDL,Perfect Lasting Foundation,cool tan,#E4BE94,79.211426,7.71875,26.21875
VDL,Perfect Lasting Foundation,warm deep tan,#CEA078,69.13452,11.71875,27.546875
VDL,Perfect Lasting Foundation,warm rich brown,#C4946D,64.9353,13.0,27.765625
VDL,Perfect Lasting Foundation,cool deep tan,#DCB189,75.042725,10.171875,26.296875
VDL,Perfect Lasting Foundation,cool rich brown,#966952,48.394775,15.25,20.140625
ZOEVA,Authentik Skin Natural Luminous Foundation,cnft,#EDC9A4,83.05054,7.390625,23.15625
ZOEVA,Authentik Skin Natural Luminous Foundation,aglow,#F3E6DA,91.86401,2.40625,7.40625
ZOEVA,Authentik Skin Natural Luminous Foundation,amazing,#EACFB9,84.69238,6.015625,14.34375
ZOEVA,Authentik Skin Natural Luminous Foundation,artist,#EAC8A5,82.55005,6.90625,21.890625
ZOEVA,Authentik Skin Natural Luminous Foundation,beautiful,#E1BE9E,79.11987,7.8125,20.75
ZOEVA,Authentik Skin Natural Luminous Foundation,brave,#E7BD9A,79.35791,10.140625,23.28125
ZOEVA,Authentik Skin Natural Luminous Foundation,bright,#E8BA91,78.55835,11.03125,26.984375
ZOEVA,Authentik Skin Natural Luminous Foundation,brilliant,#E7BA97,78.57056,11.34375,23.8125
ZOEVA,Authentik Skin Natural Luminous Foundation,charismatic,#E5BEA2,79.57153,9.859375,19.296875
ZOEVA,Authentik Skin Natural Luminous Foundation,creative,#E2B590,76.7334,11.21875,24.953125
ZOEVA,Authentik Skin Natural Luminous Foundation,daring,#E9BE97,79.73633,10.015625,25.421875
ZOEVA,Authentik Skin Natural Luminous Foundation,determined,#E7B894,78.02734,12.046875,24.65625
ZOEVA,Authentik Skin Natural Luminous Foundation,energetic,#E9BD95,79.45557,10.3125,26.09375
ZOEVA,Authentik Skin Natural Luminous Foundation,fabulous,#E9B98F,78.375244,11.71875,27.8125
ZOEVA,Authentik Skin Natural Luminous Foundation,faith,#E6B793,77.66724,12.078125,24.6875
ZOEVA,Authentik Skin Natural Luminous Foundation,fearless,#E8B88C,77.978516,11.53125,28.84375
ZOEVA,Authentik Skin Natural Luminous Foundation,freedom,#E1AB7F,73.90137,14.234375,30.1875
ZOEVA,Authentik Skin Natural Luminous Foundation,generous,#E3B284,75.89111,11.859375,30.1875
ZOEVA,Authentik Skin Natural Luminous Foundation,geniune,#E8B37E,76.538086,12.6875,34.28125
ZOEVA,Authentik Skin Natural Luminous Foundation,gifted,#DDA278,71.19141,16.671875,30.53125
ZOEVA,Authentik Skin Natural Luminous Foundation,glorious,#E7A87D,73.76709,17.984375,31.453125
ZOEVA,Authentik Skin Natural Luminous Foundation,grace,#E6A470,72.51587,18.484375,36.671875
ZOEVA,Authentik Skin Natural Luminous Foundation,gratitude,#D99A64,68.53638,17.515625,37.625
ZOEVA,Authentik Skin Natural Luminous Foundation,happy,#DD985F,68.43872,19.8125,40.21875
ZOEVA,Authentik Skin Natural Luminous Foundation,harmony,#DD985F,68.43872,19.8125,40.21875
ZOEVA,Authentik Skin Natural Luminous Foundation,honest,#D38D53,64.538574,20.71875,41.421875
ZOEVA,Authentik Skin Natural Luminous Foundation,honour,#D28D53,64.42261,20.296875,41.25
ZOEVA,Authentik Skin Natural Luminous Foundation,intuitive,#DA7F3D,61.975098,29.78125,49.671875
ZOEVA,Authentik Skin Natural Luminous Foundation,joy,#CE7F49,60.55298,25.515625,41.734375
ZOEVA,Authentik Skin Natural Luminous Foundation,kind,#C57341,56.469727,28.03125,40.859375
ZOEVA,Authentik Skin Natural Luminous Foundation,legendary,#CD6D38,56.170654,33.984375,45.40625
ZOEVA,Authentik Skin Natural Luminous Foundation,loveable,#CD6D38,56.170654,33.984375,45.40625
ZOEVA,Authentik Skin Natural Luminous Foundation,magical,#C5692E,54.089355,32.40625,47.671875
ZOEVA,Authentik Skin Natural Luminous Foundation,masterful,#A94D1D,43.9209,35.046875,44.1875
ZOEVA,Authentik Skin Natural Luminous Foundation,original,#AD4A21,44.006348,38.265625,42.6875
ZOEVA,Authentik Skin Natural Luminous Foundation,powerful,#C96B38,55.17578,33.421875,44.171875
ZOEVA,Authentik Skin Natural Luminous Foundation,smile,#AA4C1D,43.884277,35.953125,44.203125
ZOEVA,Authentik Skin Natural Luminous Foundation,soulful,#A1411F,40.283203,38.0,39.359375
ZOEVA,Authentik Skin Natural Luminous Foundation,spirited,#9F4221,40.15503,36.8125,38.109375
ZOEVA,Authentik Skin Natural Luminous Foundation,strong,#76301B,29.412842,29.234375,27.953125
ZOEVA,Authentik Skin Natural Luminous Foundation,trusted,#6D281E,26.239014,29.921875,22.125
ZOEVA,Authentik Skin Natural Luminous Foundation,warrior,#57241C,21.417236,22.796875,16.640625
ZOEVA,Authentik Skin Natural Luminous Foundation,wise,#452722,19.293213,13.390625,9.296875
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,neutral medium,#F2B09A,77.34985,21.203125,20.71875
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,fair,#F9EFE3,94.76318,1.359375,6.96875
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,fair light,#FCEBDB,93.83545,3.15625,9.796875
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,light,#FBE6D1,92.30347,3.828125,12.78125
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,light medium,#F6CEAB,85.22339,9.09375,22.609375
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,medium,#EEC7A0,82.57446,8.3125,24.625
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,medium tan,#E0AE86,74.645996,13.0,27.421875
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,neutral tan,#E6A77C,73.40698,18.015625,31.484375
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,tan,#E1965E,68.42041,22.453125,40.8125
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,rich,#C6713E,56.121826,29.34375,42.03125
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,rich honey,#9E502B,42.95044,29.59375,35.75
It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,deep,#85412F,35.88257,27.625,24.3125
Catrice,HD Liquid Coverage Foundation,medium beige,#B78D62,61.61499,10.328125,29.171875
Catrice,HD Liquid Coverage Foundation,light beige,#EDDFD0,89.416504,2.296875,9.03125
Catrice,HD Liquid Coverage Foundation,rose beige,#EACCB2,83.80127,6.578125,16.78125
Catrice,HD Liquid Coverage Foundation,warm oat,#DAB692,76.257324,7.828125,23.109375
Catrice,HD Liquid Coverage Foundation,sand beige,#EACBAC,83.43506,6.28125,19.421875
Catrice,HD Liquid Coverage Foundation,warm beige,#E0C0AB,79.79126,8.15625,14.75
Catrice,HD Liquid Coverage Foundation,caramel beige,#996846,48.291016,15.90625,26.96875
Catrice,HD Liquid Coverage Foundation,bronze beige,#A47349,52.4292,14.65625,30.765625
Catrice,HD Liquid Coverage Foundation,espresso beige,#73492F,35.113525,14.890625,22.75
Catrice,HD Liquid Coverage Foundation,nude beige,#C19E77,67.30957,7.4375,25.4375
Catrice,HD Liquid Coverage Foundation,natural beige,#B88F61,62.213135,9.53125,30.5
Catrice,HD Liquid Coverage Foundation,hazelnut beige,#C9A478,69.63501,7.546875,28.109375
Catrice,HD Liquid Coverage Foundation,golden beige,#CB9D6C,67.8833,10.875,32.28125
Catrice,HD Liquid Coverage Foundation,honey beige,#C7986D,66.23535,12.046875,29.53125
Catrice,HD Liquid Coverage Foundation,desert beige,#B18258,58.032227,12.890625,29.890625
Catrice,HD Liquid Coverage Foundation,latte macchiato beige,#A67950,54.27246,12.765625,29.28125
Catrice,HD Liquid Coverage Foundation,toffee beige,#A36D40,50.683594,16.875,33.53125
Catrice,HD Liquid Coverage Foundation,chestnut beige,#784B31,36.328125,16.140625,23.21875
Catrice,HD Liquid Coverage Foundation,fair beige,#D4B28B,74.56665,6.734375,24.453125
Catrice,HD Liquid Coverage Foundation,deep mocha,#493329,23.406982,8.375,10.25
Catrice,HD Liquid Coverage Foundation,porcelain beige,#E6C39D,80.79834,6.984375,23.65625
Catrice,HD Liquid Coverage Foundation,ivory beige,#DFB88C,77.11182,8.0,27.53125
Catrice,HD Liquid Coverage Foundation,deep mahogany,#FBFBFB,98.45581,0.015625,0.0
Catrice,HD Liquid Coverage Foundation,warm driftwood,#D7A67E,71.64307,12.8125,27.546875
Catrice,HD Liquid Coverage Foundation,warm bamboo,#C1956B,64.83154,11.015625,28.65625
Essence,Pretty Natural Hydrating Foundation,cool porcelain,#D5AB86,72.821045,10.265625,24.796875
Essence,Pretty Natural Hydrating Foundation,neutral ivory,#D5A77C,71.64307,11.203125,28.84375
Essence,Pretty Natural Hydrating Foundation,neutral vanilla,#D3A275,70.09277,12.359375,30.5
Essence,Pretty Natural Hydrating Foundation,neutral champagne,#CD9B73,67.7124,13.484375,28.34375
Essence,Pretty Natural Hydrating Foundation,warm cashew,#CA986B,66.52222,13.078125,31.03125
Essence,Pretty Natural Hydrating Foundation,cool chai,#C8956A,65.55176,13.78125,30.28125
Essence,Pretty Natural Hydrating Foundation,neutral suede,#C89565,65.47241,13.296875,32.859375
Essence,Pretty Natural Hydrating Foundation,cool beige,#A86E3D,51.50757,18.28125,36.25
Essence,Pretty Natural Hydrating Foundation,cool ochre,#AC6F41,52.301025,19.71875,35.1875
